trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725860610_7..S,034350_7..S,7,1,1725860610,07 0543+ MST/34H,1725877263,1725877269,1121,0,0
1725860610_GS.S01R,034350_GS.S01R,GS,1,1725860610,0S 0543+ TSS/GCS,1725875094,1725875103,545,0,0
1725860700_4..S06R,034500_4..S06R,4,1,1725860700,04 0545  WDL/UTI,1725879117,1725879123,1539,0,0
1725860820_3..N42R,034700_3..N42R,3,0,1725860820,03 0547  TSQ/148,1725876339,1725876348,799,0,0
1725860820_7..N,034700_7..N,7,0,1725860820,07 0547 34H/MST,1725877278,1725877284,1088,0,0
1725860850_3..S01R,034750_3..S01R,3,1,1725860850,03 0547+ 148/NLT,1725879453,1725879462,1629,0,0
1725860850_5..N60R,034750_5..N60R,5,0,1725860850,05 0547+ NLT/DYR,1725881382,1725881388,2143,0,0
1725860910_1..N03R,034850_1..N03R,1,0,1725860910,01 0548+ SFT/242,1725878628,1725878637,1409,0,0
1725860940_1..S03R,034900_1..S03R,1,1,1725860940,01 0549  242/SFT,1725878637,1725878643,1411,0,0
1725860940_2..N01R,034900_2..N01R,2,0,1725860940,02 0549  FLA/241,1725881247,1725881253,2107,0,0
1725860970_7..S,034950_7..S,7,1,1725860970,07 0549+ MST/34H,1725877599,1725877608,1096,0,0
1725861000_5..S03R,035000_5..S03R,5,1,1725861000,05 0550  DYR/FLA,1725880362,1725880368,1729,0,0
1725861000_6..N01R,035000_6..N01R,6,0,1725861000,06 0550  BBR/PEL,1725878913,1725878922,1407,0,0
1725861000_GS.N01R,035000_GS.N01R,GS,0,1725861000,0S 0550  GCS/TSS,1725875478,1725875484,491,0,0
1725861060_2..S01R,035100_2..S01R,2,1,1725861060,02 0551  241/FLA,1725875094,1725875109,389,0,0
1725861090_6..S01R,035150_6..S01R,6,1,1725861090,06 0551+ PEL/BBR,1725879033,1725879042,1439,0,0
1725861210_4..N02R,035350_4..N02R,4,0,1725861210,04 0553+ NLT/WDL,1725880392,1725880398,1801,0,0
1725861210_7..S,035350_7..S,7,1,1725861210,07 0553+ MST/34H,1725877764,1725877773,1094,0,0
1725861210_GS.S01R,035350_GS.S01R,GS,1,1725861210,0S 0553+ TSS/GCS,1725875679,1725875688,545,0,0
1725861240_4..S06R,035400_4..S06R,4,1,1725861240,04 0554  WDL/UTI,1725879453,1725879462,1551,0,0
1725861270_4..N14R,035450_4..N14R,4,0,1725861270,04 0554+ BWG/WDL,1725878508,1725878517,1299,0,0
1725861300_7..N,035500_7..N,7,0,1725861300,07 0555 34H/MST,1725877854,1725877863,1118,0,0
1725861300_GS.N04R,035500_GS.N04R,GS,0,1725861300,0S 0555  GCS/TSS,1725875799,1725875808,501,0,0
1725861420_1..S03R,035700_1..S03R,1,1,1725861420,01 0557  242/SFT,1725879153,1725879162,1395,0,0
1725861450_7..S,035750_7..S,7,1,1725861450,07 0557+ MST/34H,1725877974,1725877983,1108,0,0
1725861510_3..N01R,035850_3..N01R,3,0,1725861510,03 0558+ NLT/148,1725879798,1725879807,1567,0,0
1725861510_6..S01R,035850_6..S01R,6,1,1725861510,06 0558+ PEL/BBR,1725879327,1725879333,1441,0,0
1725861510_GS.S04R,035850_GS.S04R,GS,1,1725861510,0S 0558+ TSS/GCS,1725876018,1725876024,559,0,0
1725861540_3..S01R,035900_3..S01R,3,1,1725861540,03 0559  148/NLT,1725879792,1725879798,1565,0,0
1725861600_6..N01R,036000_6..N01R,6,0,1725861600,06 0600  BBR/PEL,1725879498,1725879507,1410,0,0
1725861600_GS.N01R,036000_GS.N01R,GS,0,1725861600,0S 0600  GCS/TSS,1725876093,1725876099,502,0,0
1725861630_2..S07R,036050_2..S07R,2,1,1725861630,02 0600+ 238/FLA,1725881568,1725881577,1962,0,0
1725861690_1..N03R,036150_1..N03R,1,0,1725861690,01 0601+ SFT/242,1725879558,1725879567,1426,0,0
1725861690_4..S06R,036150_4..S06R,4,1,1725861690,04 0601+ WDL/UTI,1725879888,1725879897,1514,0,0
1725861690_7..S,036150_7..S,7,1,1725861690,07 0601+ MST/34H,1725878262,1725878268,1108,0,0
1725861720_5..S04R,036200_5..S04R,5,1,1725861720,05 0602  DYR/FLA,1725880857,1725880863,1772,0,0
1725861720_7..N,036200_7..N,7,0,1725861720,07 0602 34H/MST,1725878193,1725878199,1090,0,0
1725861780_5..N01R,036300_5..N01R,5,0,1725861780,05 0603  180/DYR,1725876894,1725876903,716,0,0
1725861810_2..S05R,036350_2..S05R,2,1,1725861810,02 0603+ 241/FLA,1725881883,1725881896,2046,0,0
1725861810_GS.S01R,036350_GS.S01R,GS,1,1725861810,0S 0603+ TSS/GCS,1725876249,1725876258,544,0,0
1725861840_5..N71R,036400_5..N71R,5,0,1725861840,05 0604  FLA/DYR,1725881958,1725881971,1940,0,0
1725861870_4..S06R,036450_4..S06R,4,1,1725861870,04 0604+ WDL/UTI,1725880137,1725880143,1580,0,0
1725861900_1..S03R,036500_1..S03R,1,1,1725861900,01 0605  242/SFT,1725879753,1725879762,1402,0,0
1725861900_GS.N04R,036500_GS.N04R,GS,0,1725861900,0S 0605  GCS/TSS,1725876378,1725876384,502,0,0
1725861930_7..S,036550_7..S,7,1,1725861930,07 0605+ MST/34H,1725878673,1725878682,1167,0,0
1725862020_3..N42R,036700_3..N42R,3,0,1725862020,03 0607  TSQ/148,1725877848,1725877854,894,0,0
1725862050_4..N03R,036750_4..N03R,4,0,1725862050,04 0607+ NLT/WDL,1725881253,1725881262,1802,0,0
1725862080_2..N01R,036800_2..N01R,2,0,1725862080,02 0608  FLA/241,1725882363,1725882376,1990,0,0
1725862080_5..S04R,036800_5..S04R,5,1,1725862080,05 0608  DYR/FLA,1725881343,1725881352,1826,0,0
1725862080_7..N,036800_7..N,7,0,1725862080,07 0608 34H/MST,1725878523,1725878532,1042,0,0
1725862110_GS.S04R,036850_GS.S04R,GS,1,1725862110,0S 0608+ TSS/GCS,1725876558,1725876564,550,0,0
1725862140_3..S,036900_3..S,3,1,1725862140,/3 0609  148/NLT,1725881118,1725881127,238,0,0
1725862140_3..S01R,036900_3..S01R,3,1,1725862140,/3 0609  148/NLT,1725880122,1725880128,1500,0,0
1725862170_7..S,036950_7..S,7,1,1725862170,07 0609+ MST/34H,1725878793,1725878802,1114,0,0
1725862200_2..S05R,037000_2..S05R,2,1,1725862200,02 0610  241/FLA,1725882453,1725882466,2048,0,0
1725862200_GS.N01R,037000_GS.N01R,GS,0,1725862200,0S 0610  GCS/TSS,1725876654,1725876663,502,0,0
1725862230_4..S06R,037050_4..S06R,4,1,1725862230,04 0610+ WDL/UTI,1725880557,1725880563,1542,0,0
1725862230_6..N01R,037050_6..N01R,6,0,1725862230,06 0610+ BBR/PEL,1725880287,1725880293,1470,0,0
1725862230_6..S02R,037050_6..S02R,6X,1,1725862230,06 0610+ PEL/BBR,1725880182,1725880188,1442,0,0
1725862290_1..N03R,037150_1..N03R,1,0,1725862290,01 0611+ SFT/242,1725880077,1725880083,1412,0,0
1725862320_7..N,037200_7..N,7,0,1725862320,07 0612 34H/MST,1725878967,1725878973,1160,0,0
1725862350_7..S,037250_7..S,7,1,1725862350,07 0612+ MST/34H,1725878997,1725879003,1124,0,0
1725862380_1..S03R,037300_1..S03R,1,1,1725862380,01 0613  242/SFT,1725880137,1725880143,1428,0,0
1725862410_3..N01R,037350_3..N01R,3,0,1725862410,03 0613+ NLT/148,1725880827,1725880833,1612,0,0
1725862410_6..S03R,037350_6..S03R,6,1,1725862410,06 0613+ 177/BBR,1725879912,1725879918,1362,0,0
1725862410_GS.S01R,037350_GS.S01R,GS,1,1725862410,0S 0613+ TSS/GCS,1725876849,1725876858,552,0,0
1725862440_5..S04R,037400_5..S04R,5,1,1725862440,05 0614  DYR/FLA,1725876924,1725876933,564,0,0
1725862500_7X..S,037500_7X..S,7X,1,1725862500,07 0615 MST/34H,1725879072,1725879078,1064,0,0
1725862500_GS.N04R,037500_GS.N04R,GS,0,1725862500,0S 0615  GCS/TSS,1725876984,1725876993,510,0,0
1725862530_5..S09R,037550_5..S09R,5,1,1725862530,05 0615+ 238/FLA,1725882243,1725882256,1848,0,0
1725862560_5..N71R,037600_5..N71R,5,0,1725862560,05 0616  FLA/DYR,1725882213,1725882226,1904,0,0
1725862560_7..N,037600_7..N,7,0,1725862560,07 0616 34H/MST,1725935460,1725935685,9623,0,0
1725862590_4..S06R,037650_4..S06R,4,1,1725862590,04 0616+ WDL/UTI,1725880797,1725880803,1526,0,0
1725862620_7..S,037700_7..S,7,1,1725862620,07 0617 MST/34H,1725879213,1725879222,1102,0,0
1725862710_6..N01R,037850_6..N01R,6,0,1725862710,06 0618+ BBR/PEL,1725880587,1725880593,1470,0,0
1725862710_GS.S04R,037850_GS.S04R,GS,1,1725862710,0S 0618+ TSS/GCS,1725877164,1725877173,558,0,0
1725862740_2..N01R,037900_2..N01R,2,0,1725862740,02 0619  FLA/241,1725882948,1725882961,2108,0,0
1725862740_3..S01R,037900_3..S01R,3,1,1725862740,03 0619  148/NLT,1725881382,1725881388,1680,0,0
1725862740_4..N03R,037900_4..N03R,4,0,1725862740,04 0619  NLT/WDL,1725881688,1725881697,1764,0,0
1725862770_6..S02R,037950_6..S02R,6X,1,1725862770,06 0619+ PEL/BBR,1725880548,1725880557,1458,0,0
1725862800_7..N,038000_7..N,7,0,1725862800,07 0620 34H/MST,1725879438,1725879447,1150,0,0
1725862800_GS.N01R,038000_GS.N01R,GS,0,1725862800,0S 0620  GCS/TSS,1725877269,1725877278,506,0,0
1725862830_5..S04R,038050_5..S04R,5,1,1725862830,05 0620+ DYR/FLA,1725882138,1725882151,1360,0,0
1725862860_1..S03R,038100_1..S03R,1,1,1725862860,01 0621  242/SFT,1725880593,1725880602,1392,0,0
1725862860_2..S05R,038100_2..S05R,2,1,1725862860,02 0621  241/FLA,1725883263,1725883276,2104,0,0
1725862860_2..S07R,038100_2..S07R,2,1,1725862860,02 0621  238/FLA,1725883128,1725883141,2058,0,0
1725862890_1..N03R,038150_1..N03R,1,0,1725862890,01 0621+ SFT/242,1725880788,1725880797,1444,0,0
1725862920_4..S06R,038200_4..S06R,4,1,1725862920,04 0622  WDL/UTI,1725881043,1725881052,1512,0,0
1725862950_6..S03R,038250_6..S03R,6,1,1725862950,06 0622+ 177/BBR,1725880398,1725880407,1338,0,0
1725862980_5..N01R,038300_5..N01R,5,0,1725862980,05 0623  180/DYR,1725880302,1725880308,1314,0,0
1725862980_7X..S,038300_7X..S,7X,1,1725862980,07 0623 MST/34H,1725879573,1725879582,1098,0,0
1725863010_7..N,038350_7..N,7,0,1725863010,07 0623+ 34H/MST,1725879648,1725879657,1118,0,0
1725863010_GS.S01R,038350_GS.S01R,GS,1,1725863010,0S 0623+ TSS/GCS,1725877458,1725877464,554,0,0
1725863070_7..S,038450_7..S,7,1,1725863070,07 0624+ 111/34H,1725879432,1725879438,1060,0,0
1725863100_3..N01R,038500_3..N01R,3,0,1725863100,03 0625  NLT/148,1725881703,1725881712,1608,0,0
1725863100_7..S,038500_7..S,7,1,1725863100,07 0625 MST/34H,1725879717,1725879723,1136,0,0
1725863100_GS.N04R,038500_GS.N04R,GS,0,1725863100,0S 0625  GCS/TSS,1725877593,1725877599,512,0,0
1725863190_6..N01R,038650_6..N01R,6,0,1725863190,06 0626+ BBR/PEL,1725881307,1725881313,1502,0,0
1725863250_4..N14R,038750_4..N14R,4,0,1725863250,04 0627+ BWG/WDL,1725880683,1725880692,1336,0,0
1725863250_5..S09R,038750_5..S09R,5,1,1725863250,05 0627+ 238/FLA,1725882723,1725882736,1880,0,0
1725863280_4..S06R,038800_4..S06R,4,1,1725863280,04 0628  WDL/UTI,1725881568,1725881577,1570,0,0
1725863280_5..N71R,038800_5..N71R,5,0,1725863280,05 0628  FLA/DYR,1725882378,1725882391,1788,0,0
1725863280_7..N,038800_7..N,7,0,1725863280,07 0628 34H/MST,1725879972,1725879978,1162,0,0
1725863280_7X..S,038800_7X..S,7X,1,1725863280,07 0628 MST/34H,1725879798,1725879807,1116,0,0
1725863310_6..S02R,038850_6..S02R,6X,1,1725863310,06 0628+ PEL/BBR,1725881043,1725881052,1430,0,0
1725863310_GS.S04R,038850_GS.S04R,GS,1,1725863310,0S 0628+ TSS/GCS,1725877758,1725877764,554,0,0
1725863340_1..S03R,038900_1..S03R,1,1,1725863340,01 0629  242/SFT,1725881013,1725881022,1422,0,0
1725863340_3..S01R,038900_3..S01R,3,1,1725863340,03 0629  148/NLT,1725881838,1725881851,1642,0,0
1725863370_2..S05R,038950_2..S05R,2,1,1725863370,02 0629+ 241/FLA,1725883698,1725883711,2138,0,0
